V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100
21 -0.334956058 0.415320568 -0.04496761 -0.264935495 0.007204873 -0.025814757 -0.003853571 0.005188289 -0.013468227 0.003795148 0.052198054 0.044735422 0.003881522 0.000762912 -0.00563197 -0.016021034 0.027479061 -0.003941585 -0.017330165 -0.001608436 0.012108452 0.013958961 0.007134084 0.011529017 -0.013978741 0.004527307 -0.003684892 -0.007510772 0.017266896 0.031243037 0.030206802 -0.001109491 0.01963701 -0.017354614 0.005636046 0.001530789 0.004135028 0.005252608 0.022189812 -0.011577337 0.028920168 -0.029260209 -0.008287422 0.019281721 -0.034941967 0.019042461 -0.014707088 -0.009180372 0.006405708 -0.006808082 0.007861493 -0.011384305 -0.012202924 -0.007103218 0.027577191 -0.034257921 0.006475945 0.013337779 0.033058478 0.034049072 0.007155664 0.019362158 -0.018039029 -0.022239462 -0.006284249 0.029787124 0.01136508 0.001900053 -0.011184425 0.009077312 0.003337615 -0.01125556 0.003348818 0.017016449 0.007304658 -0.008554669 0.024609224 -0.008461311 -0.02986277 0.00542356 0.021611407 -0.023623327 -0.024762502 0.020245883 0.006851837 -0.007639872 -0.023132878 0.006840906 -0.005238377 0.009571643 -0.001062584 -0.022058996 -0.001024988 0.012100102 0.046220322 0.00424564 -0.000177564 -0.006415765 0.00619684 0.015549185
22 -0.330074346 0.419479305 -0.052854962 -0.273799214 0.018350791 -0.023343541 -0.009001023 -0.007703841 -0.011453039 0.018295555 0.039549618 0.071801047 0.039723258 -0.003160203 -0.021081712 -0.002820335 0.006205667 0.014138757 0.00028649 0.003527435 0.014314654 -0.015919184 -0.000619772 0.018104366 0.033647645 -0.013992799 -0.005199341 0.011643783 0.006970555 -0.023583025 -0.028598368 8.6935e-05 -0.00030326 0.003370129 -0.000224324 -0.005167053 0.002208585 0.015380006 -0.008059257 0.006465725 -0.001114808 0.007286585 0.005614086 -0.014719118 0.01087332 -0.001394326 -0.011403024 -0.011668253 -0.016356971 -0.02272651 0.009218861 -0.006957907 -0.002988364 -0.005921028 -0.028685751 0.002894009 0.011474952 0.016563347 0.019967819 -0.01109182 0.001693915 0.014992512 0.013499173 -0.020675929 0.001374373 0.011471568 -0.016793876 -0.037700888 0.009300831 0.015323972 -0.01200035 -0.003856183 -0.01384978 0.013695192 0.022713407 0.023197705 -0.000148979 0.021274605 0.007841542 -0.008994866 -0.006495237 0.031085765 0.010906985 0.037208013 -0.010982415 0.01283533 0.019153252 0.028529792 0.02515597 -0.048400877 0.011025302 0.006991166 0.032325179 0.037679907 0.021492525 -0.003309698 0.017637703 -0.035171829 0.00282271 -0.030674189
23 -0.339394159 0.434713989 -0.042083083 -0.25832368 0.009604512 -0.015923692 7.0707e-05 -0.014615685 -0.009821043 0.016608136 0.054015826 0.072941089 0.041201897 0.021424223 0.002108482 -0.016612995 0.007512959 0.007276012 -0.017709736 0.0119228 -0.028184312 0.000471442 -0.002114122 0.003698578 -0.022013169 0.017114121 0.006982838 0.00227264 0.011494458 -0.001695161 0.010923891 0.009581764 0.002804697 0.02023957 -0.007707586 0.021862277 0.00568818 -0.004807698 0.004331074 -0.010259298 0.003167841 0.004044973 -0.006626482 0.006892659 -0.027095376 -0.023774614 -0.034020742 0.00290698 0.022440941 -0.0049162 -0.005800038 -0.043652464 0.024862267 0.002956926 -0.006430044 -0.041205118 0.016455602 0.001470973 0.013288358 0.030868271 0.020428525 0.001124384 -0.014942716 0.011377921 -0.022154342 0.010292832 0.017150653 0.031533387 -0.030138723 0.005773659 -0.009727276 0.012345875 0.001613402 -0.002261363 0.012217529 0.002356742 0.002349161 -0.013889772 -0.003152797 0.024636443 0.007188212 0.015097544 0.011851743 0.027780391 0.018862608 -0.026192763 -0.01824875 -0.011138709 -0.018876122 -0.008645224 -0.00358078 -0.012282319 -0.026883989 -0.007746684 0.025166679 0.02212589 -0.015260235 0.014388684 0.003189741 0.06583945
24 -0.330778987 0.429232309 -0.058564722 -0.27035048 0.014142313 -0.020073495 0.010876921 0.003584273 -0.010609684 0.014296271 0.018693796 0.026107342 -0.000768005 -3.8321e-05 0.001219406 0.007772458 0.027660555 -0.00042044 0.030408633 -0.018986629 -0.010726882 -0.001587047 0.004589004 0.00219247 0.007842147 0.001407453 0.010047377 -0.042277809 -0.006158256 0.016723281 0.009692104 0.020756756 0.022901972 -0.016965292 -0.00605974 0.006289502 -0.018334477 0.006690443 -0.012596851 0.007963656 -0.020114656 0.018485527 -0.011182981 0.003401616 0.012322949 -0.027533911 -0.006412645 -0.011533314 -0.020113365 0.035001578 -0.01651663 0.017107236 -0.027054236 0.040981838 0.004606587 0.043408814 0.002115804 -0.020834655 -0.025269285 0.006622057 -0.01423052 -0.028112138 0.016991778 0.004843373 0.022750795 -0.015013062 0.006321961 -0.021577408 0.028783792 -0.004948964 -0.01082667 -0.010401388 0.017895482 -0.025613962 0.007602208 -0.002718409 -0.034257456 0.001691345 -0.007207548 -0.026122933 -0.029011788 -0.020370844 -0.025688208 -0.04209265 -0.05422506 0.010053586 -0.00703341 -0.005094746 -0.042593529 -0.013311869 0.01017499 -0.016632071 0.00658359 0.034075873 -0.01356226 0.014272839 -0.022212254 0.031122983 -0.019438274 -0.009063368
25 -0.358644277 0.424260047 -0.053033911 -0.2607454 0.005178388 -0.02438361 -0.001752556 0.001854703 -0.010175543 0.02505753 0.034938806 0.056482224 0.022200987 -0.003896995 0.002318363 -0.012204597 0.006781612 0.006700849 0.027576409 -0.027670299 0.017730829 -0.00296405 -0.014562152 -0.000215263 0.001889134 0.017026524 0.011712629 -0.000487069 -0.030050083 -0.0108806 0.01182802 0.011430839 -0.010208538 -0.018822275 0.00537336 0.015294388 -0.006448967 -0.010265687 -0.02464003 -0.012210803 -0.014014512 0.010872137 0.004270415 -0.014635689 0.005485458 -0.011668529 0.006579064 0.009551861 0.004698576 0.016484697 -0.010494139 0.020292122 0.014625286 0.000465097 -0.019551754 0.020585792 0.020149809 0.004635002 -0.000918592 0.009609018 0.033754724 -0.014213392 -0.006369184 0.009071388 0.005002951 0.008344495 -0.008230681 -0.013375328 -0.012324778 -0.009035429 -0.003119707 -0.020094699 -0.004910066 0.030558558 0.012356319 -0.00266739 -0.003100289 -0.001796877 0.020670499 0.011151339 -0.003848438 0.012227937 0.005526784 0.008021237 0.006017341 0.020364891 0.011155604 0.017903175 -0.023224318 0.018429298 0.006199227 0.003078105 0.010632111 -0.002597243 -0.00378477 0.022441865 0.034175835 0.042151177 0.01486009 -0.007656705
26 -0.345599464 0.417424597 -0.051595508 -0.266504383 0.011011332 -0.026553913 0.003291047 -0.003144137 -0.012187468 0.01627291 0.048175468 0.078355651 0.050795079 -0.004228772 0.009020003 -0.004079049 0.006531474 0.010421305 -0.021099524 -0.030988573 -0.009400162 -0.002010405 -0.018024635 -0.020573518 -0.02519606 -0.000823763 -0.039932393 0.017515116 0.010654541 -0.028619227 -0.020934717 0.002911716 -0.029220441 0.021627507 -0.021978389 0.017654991 -0.012041639 0.014663774 0.016354421 0.004058788 -0.006935476 -0.012129886 -0.00970562 0.023279942 0.023176471 0.014661814 0.013226189 -0.025629844 0.008014036 0.006154505 0.044801618 -0.006993831 -0.028944743 0.005609348 0.003091535 -0.008565058 0.027033996 0.008391897 -0.012180953 0.016994827 0.008629102 -0.009093432 0.022079332 0.001590094 0.024626718 0.008368911 0.012709122 0.004660124 0.023631388 -0.008988079 0.001604522 0.00721816 0.054799633 0.002390281 0.035020614 -0.007800295 0.010388452 -0.004388655 0.007735828 0.006599688 -0.038880734 0.014048639 -0.003775323 0.024866512 0.011570076 -0.009553136 0.061877559 -0.00288572 -0.015219079 -0.019387051 0.039260018 -0.003052027 0.043906945 -0.006647796 0.020294111 0.044593584 0.022881107 0.047839209 0.02804611 -0.035906775
27 -0.343392791 0.423284348 -0.072859748 -0.271554059 0.013449263 -0.027268045 0.005417439 -0.011426359 -0.010640431 0.013995216 0.052522719 0.080739475 0.037254553 -0.004591375 -0.008117948 0.001263149 -0.001951189 -0.002941853 0.012838209 -0.0167249 0.023292948 -0.000481759 -0.002595753 -0.022438739 0.001485113 0.004326054 -0.007009435 0.002450128 -0.018077228 -8.1446e-05 -0.005515444 0.004966589 -0.010488549 0.014133882 -0.004636123 -0.019441302 -0.000818386 -0.025951105 -0.015375229 0.00978923 -0.007365404 0.005672185 0.009941561 0.017304031 -0.023073071 -0.018052655 -0.022709995 0.005444701 0.01543219 0.017386949 0.00193766 0.023657196 0.007087985 0.007150836 -0.004133845 0.003573981 -0.009643133 -0.019853042 0.027438917 0.009851186 -0.004823472 0.007404848 -0.007923107 -0.015067895 0.016235291 0.004726139 -0.023789125 -0.018707019 0.006270439 0.015180632 0.001057007 -0.027588869 0.001573912 0.007165344 -0.031185107 -0.002137429 0.021774918 -0.006976791 0.017026858 0.012126087 0.007923272 0.034520314 -0.030748374 0.017934484 0.019273296 0.020402373 -0.004746734 0.007294661 0.003624001 0.003778854 -0.014289657 0.000698442 0.002059972 0.006268606 0.009420342 0.057611732 -0.022396588 -0.001890763 -0.032790259 0.010079708
28 -0.355316427 0.420577522 -0.054661521 -0.26644232 0.025017982 -0.021683724 -0.00073281 -0.007885617 -0.009894508 0.024006157 0.038496615 0.066035357 0.042456242 0.010738431 0.006884751 0.001290591 0.015627619 0.006845296 0.011808777 0.001089113 0.009024935 -0.010948377 0.014767593 -0.004309991 0.00564531 0.018961988 0.023516101 -0.000163937 -0.029410175 0.000581839 0.00211891 0.004906451 0.001924725 0.022879686 -0.00805075 -0.005940677 0.011332456 0.002179194 0.030538163 0.002002557 0.027892435 0.014917286 -0.033430071 -0.020877323 0.014997757 -0.024901047 0.038455831 -0.004097802 0.007409131 -0.015896311 0.005762457 -0.038106945 -0.000601529 0.039530706 -0.017745352 -0.02616095 -0.034337534 0.026817825 -0.036143872 0.032918638 -0.006854101 -0.002054197 0.01001681 0.001302553 -0.001761413 0.015716559 0.030444266 0.017050618 -0.00345798 0.033669668 -0.016006455 0.058956609 -0.002672943 -0.02316483 0.02676174 -0.033206167 -0.005301919 -0.00284753 -0.011853554 0.009251881 -0.001369151 -0.008902732 0.007266958 -0.015664233 -0.043194666 -0.007582282 0.020894769 -0.026179446 0.027537795 -0.004878475 0.025009279 0.034424752 0.015939655 0.008455304 0.003499059 0.002614615 -0.008398727 0.019260134 0.000182998 0.01894798
29 -0.35351236 0.443040192 -0.048982858 -0.291523465 0.027159342 -0.036969227 -0.009390789 0.0064887 -0.002046783 0.019877701 0.036351453 0.080555261 0.055830376 0.017182912 0.000850501 -0.015960908 0.015300899 -0.018878099 0.009822059 -0.012664226 0.019527286 0.005586291 -8.2734e-05 -0.006870655 0.011060105 0.008455568 -0.008072435 0.001963042 -0.003258222 -0.017493683 -0.00745666 0.010903615 -0.01008835 -0.01274784 -0.00556474 0.010502499 -0.012395746 0.009119759 -0.013943101 -0.004112303 -0.018590385 -1.8461e-05 0.005701872 -0.011976923 0.002982396 -0.001397676 -0.009171838 -0.002182271 -0.015930593 0.006848929 0.037228744 0.012832796 0.052970523 0.004467378 0.016987279 -0.003397481 0.011025641 0.01716547 -0.003763289 -0.004302648 0.000878582 -0.004456339 -0.003171726 0.022998979 0.026188975 0.003057027 -0.008960503 -0.010329186 0.007193972 0.000302632 0.003147249 -0.004032489 0.009074361 -0.009627689 -7.5854e-05 0.012336935 0.004344368 -0.007602926 -0.008471184 0.012269626 -0.000677368 -0.013437405 0.011556026 0.011649166 0.018515307 0.020026189 0.01791681 -0.004667529 -0.022338768 -0.005052786 -0.008728602 -0.020668819 0.006160324 -0.02393862 0.028606101 -0.031292256 0.018643589 -0.007389082 0.020188238 -0.009332503
30 -0.348479875 0.441611753 -0.054997283 -0.276747731 0.034387754 -0.014186667 -0.006827924 -0.016130141 -0.007368329 0.014554258 0.038861313 0.043454494 0.008202338 -0.000251079 -0.011678128 0.004063611 -0.013213242 -0.017376352 0.008977857 0.004316995 0.003570246 -0.004522958 -0.000251821 0.006920303 0.02416882 -0.005784757 0.003967683 0.016678222 0.008144839 -0.007442243 -0.002163016 0.008852546 -0.002797176 -0.018812233 0.029055655 -0.00776869 0.022002522 -0.009853038 0.010698778 -0.010571362 0.005253475 -0.012862518 -0.003773114 -0.020287894 0.045218429 0.004689864 0.008119416 0.00862629 -0.019166636 -0.005515855 -0.001885725 -0.010883537 0.01043928 0.001674976 -0.016781765 0.014450106 0.011537559 -0.026699346 -0.015966496 0.004863115 0.004367857 0.009422597 0.016673071 -0.012688774 -0.030067871 0.00012537 0.018381023 -0.016879623 -0.008523509 0.039941048 0.004414423 0.014105271 -0.002417033 -0.009334088 -0.002137544 0.025528353 -0.006371685 -0.008323109 0.009304469 0.000964188 0.006321039 -0.010851713 -0.018305132 -0.008251878 0.00675832 -0.019160269 0.023091497 -0.007768765 0.02210219 -0.002384787 0.020269305 0.001600738 -0.001644261 -0.000933305 0.018989447 0.01556778 -0.026937969 -0.030487027 0.005334714 0.011666713
31 -0.34202094 0.419441936 -0.044332488 -0.277129947 0.017034802 -0.021280403 -0.002644898 -0.012951474 -0.009529067 0.038628384 0.049585749 0.109250255 0.060288136 -0.002297704 0.003834969 -0.005304322 -0.012038359 0.008229965 -0.031536321 -0.011538496 -0.018700226 -0.000813457 0.001744269 0.001669211 -0.002603679 0.022305295 0.014347836 -0.00309635 0.02004681 -0.003029977 -0.01377136 -0.033458007 -0.001503371 0.003392061 0.00319868 -0.007835434 -0.002916528 -0.009119512 0.026578162 0.01360383 0.007441763 -0.002750336 0.006357827 -0.016628997 -0.008597536 0.01193816 -0.031984198 -0.000548787 -0.02930468 -0.019097197 -0.00120621 -0.027798043 0.001716545 0.012245646 0.0167785 0.006032035 0.000552864 -0.010444762 0.011107189 -0.012050958 -0.003666229 0.011682596 0.00825471 -0.004653204 5.6497e-05 0.048202761 -0.003238631 -0.018695136 -0.019952348 0.012640081 0.007727887 -0.035252652 0.020986582 0.002212074 -0.007549138 -0.004658889 -0.010417492 -0.001127218 0.007499326 -0.003622114 0.038605752 0.005597572 0.013753266 0.012158916 0.018866842 -0.005260482 -0.002664537 -0.001712593 0.009405645 0.014462211 -0.030586868 0.01978659 0.019282818 0.031816477 -0.019014705 0.018266926 -0.003719442 -0.018268879 0.052521551 -0.02047691
32 -0.342338472 0.426450078 -0.041063912 -0.263263643 0.032881666 -0.033248717 -0.00750607 -0.015183867 -0.019774609 0.016630811 0.054578683 0.109745621 0.063230912 -0.004054925 -0.016029621 0.017296419 -0.003259423 -0.012534829 0.001405765 0.005822613 0.004899511 -0.002286348 -0.006257258 0.003931702 0.008872725 0.017716016 0.000686255 -0.000499386 0.022196554 -0.008034224 0.002069527 -0.003633414 -0.003468795 0.012157656 -0.001323946 -0.005946922 0.011861793 0.003949963 0.013025879 -0.004916661 0.031851523 -0.013021797 0.004361432 -0.001241043 -0.011398004 -0.024709103 0.015310415 0.001734084 0.012294028 -0.025451262 -0.027875319 0.002787319 -0.003356685 0.034779283 -0.032903838 0.013576609 -0.007673452 -0.013847008 0.01183074 -0.013520178 0.005519029 0.01026724 -0.017685647 0.010279966 -0.016613404 -0.015724724 -0.03623796 -0.010501469 -0.039310093 -0.001363028 0.012590989 -0.027373331 -0.032846669 0.002552288 0.030122807 -0.025514035 0.037470399 -0.03378181 0.028330998 -0.021144575 0.012113661 -0.005980188 0.013001475 0.020467057 -0.006123731 -0.015655865 -0.03706406 -0.00523223 -0.001922014 0.019993 -0.028627243 0.011974187 0.03250801 0.000491696 -0.020177915 -0.041627357 0.065515664 0.0137024 0.002943526 0.01687758
33 -0.338510072 0.431628156 -0.054568049 -0.292433229 0.001809016 -0.039240437 0.00725726 0.005059527 -0.010684966 0.016388531 0.033675858 0.055817081 0.018827125 -0.002810551 0.014485869 -0.01146611 -0.017238378 -0.020122907 -0.008832311 -0.013795843 -0.010619942 0.010125733 -0.010556466 -0.005444602 -0.007912338 0.008450719 -0.004858528 -0.026794488 0.004915743 -0.03469598 -0.00427651 -0.041338541 -0.009911434 -0.009185495 -0.015319663 0.013549838 -0.002609381 -0.00516906 -0.013540997 -0.013709015 -0.023103455 -0.000508544 0.003194555 0.010996048 -0.0002122 0.024108308 -0.049210697 -0.023799062 -0.034170541 0.018097229 0.0192675 -0.012098808 0.019430885 -0.013003549 0.020761103 0.025705265 0.001189779 -0.004740639 0.027479343 0.001762044 -0.016096859 0.003524619 0.037526255 -0.011641927 0.026647408 0.008154887 0.011710634 -0.05159783 -0.013655434 0.00112819 -0.000755218 -0.012384765 0.022250746 0.015026814 0.02106785 0.005059663 0.008263161 0.006943398 0.027543789 0.006372745 -0.007372275 0.010257274 0.019728484 0.019138422 0.000729482 0.012408945 0.001562987 0.007354009 -0.011115719 -0.01596155 0.021542731 0.004304084 0.035712902 0.016120711 -0.012090309 0.023028024 -0.01400135 -0.010327687 -0.009853917 -0.016077739
34 -0.352818549 0.425493583 -0.049602866 -0.262634499 0.009589808 -0.024944054 -0.006337151 -0.015136507 -0.024570267 0.022764362 0.038840851 0.069557754 0.025858375 0.007567654 -0.002950422 0.015589381 -0.015106634 0.008301725 0.019281171 0.008194295 0.004962164 0.006885826 -0.001000371 0.006222891 0.020020812 -0.031119638 -0.010721409 0.024497056 -0.017604083 -0.014789517 0.004952009 -0.010241072 0.022490719 -0.026522143 0.001971319 0.002511078 -0.016003864 0.004404451 -0.034483839 -0.010478142 -0.009152168 -0.004578623 0.021099823 0.026356038 -0.003691758 0.008768547 -0.018065626 -0.048718094 0.002544732 0.0265108 0.010333413 -0.00177947 -0.011079965 -0.0172627 0.028648151 0.008419955 -0.001905128 -0.014944486 0.025182011 0.008140462 -0.013383329 0.008782672 0.010843095 0.009482009 0.017135685 -1.4238e-05 0.020749959 0.018406734 0.00752203 0.0062781 -0.007650834 -0.010268306 0.02235449 0.033739599 0.02878185 0.018997951 -0.028805445 0.011150289 0.037928386 0.024517134 -0.017117361 0.052876466 -0.011832752 0.003398544 -0.014184427 0.006264797 0.014050369 0.015046413 0.005872269 -0.005382542 0.014987568 0.032531837 -0.008196173 0.017143429 0.007925917 0.012484783 -0.03838352 0.006819744 -0.006276702 -0.020214312
35 -0.347036763 0.417238608 -0.048203693 -0.250078086 0.017454405 -0.023286107 0.000386125 0.001170179 -0.017621195 0.002588382 0.036342802 0.032039076 0.023586012 -0.006201565 -0.026407531 0.000619338 0.004022612 -0.016130101 0.004680392 0.001366577 -0.014971549 -0.013175313 0.006452299 0.002174008 0.035559795 0.018935005 -0.030156752 -0.002693157 -0.001253596 0.00398214 0.014334607 -0.018274561 -0.001730076 -0.002294 0.029409414 -0.002286132 0.014789832 -0.006542018 0.01971684 0.017544024 -0.004469757 -0.0314412 -0.04913444 -0.002220528 -0.034733056 0.039777224 0.02054609 0.001595412 -0.014080184 -0.025279971 -0.000348366 -0.000855952 -0.025241362 -0.032445636 -0.006371738 0.010680253 -0.016283466 0.020649041 -0.02480514 -0.01065653 -0.005970087 0.041702752 0.017958414 -8.4597e-05 0.007122383 -0.000665562 0.005669099 0.001930355 -0.041512806 -0.018992894 0.003737685 0.01254577 0.034818647 0.010426497 -0.024716751 0.024559754 -0.02839511 0.016515266 -0.035406639 0.015357315 -0.017059173 0.012159375 -0.00711674 -0.024116403 0.004760162 0.024504312 -0.008789454 -0.001398874 -0.022105089 -0.010155371 0.004581611 0.031440013 -0.018687012 0.012186275 -0.021076293 -0.011640974 0.022521785 0.017365472 -0.029933448 -0.004353647
36 -0.338308696 0.434184257 -0.074650144 -0.262417326 0.024360404 -0.02609327 0.006953883 -0.004144209 -0.00705803 0.015111463 0.048348837 0.091844328 0.04629658 0.016958039 0.006623126 0.026064317 0.012884455 -0.021157396 0.004246067 0.012309602 -0.005179471 0.004010152 0.008097137 -0.004447196 -0.00580376 0.002030699 0.032649639 -0.010548021 -0.000848454 -0.000617828 -0.005735099 -0.035903142 -0.021818759 -0.02403698 -0.017295772 0.011119106 -0.017555989 -0.015969398 -0.00698824 -0.026508883 -0.020531264 0.004076982 -0.040782922 -0.027192762 0.005219669 0.032691488 0.007684034 -0.00647245 -0.007818007 -0.015487052 -0.034955846 -0.028415585 -0.015811044 -0.002140392 0.046763516 -0.002206006 0.003307504 3.4546e-05 0.01288978 0.008170897 -0.012806683 0.00212165 -0.008177329 0.006764182 0.003394498 0.006241064 0.015414305 -0.001769757 0.013039536 -0.011272209 -0.004413783 0.010012586 -0.002695555 0.025230182 -0.012310187 0.041536876 -0.012804467 0.027927215 0.033453811 -0.014705636 0.003827422 -0.016581036 -0.003515543 -0.027597228 0.005768044 -0.026774286 0.007933239 -0.01893469 -4.155e-06 0.000808807 0.005023676 0.025645843 -0.042513104 -0.033904321 -0.027911025 -0.004297178 -0.005147679 -0.033101157 0.000879765 -0.004365758
